caption_index,image_id,caption
28306,344078103_4b23931ce5,"two black dogs on a snow covered ground , the ground appears blue in the background , one dog is jumping with feet off the ground ."
28307,344078103_4b23931ce5,two black dogs playing in the snow .
28308,344078103_4b23931ce5,two black dogs play in snow .
28309,344078103_4b23931ce5,two dogs run through the snow .
28310,3440952969_608eb5e42b,a long haired skateboarder is airborne above a set of cements steps and a metal bannister .
28311,3440952969_608eb5e42b,a man jumping a rail on his skateboard .
28312,3440952969_608eb5e42b,a person riding a skateboard jumps high above the concrete steps .
28313,3440952969_608eb5e42b,a skateboarder props up on a pole just before descending .
28314,3440952969_608eb5e42b,the skateboarder tries to do a trick down the railing .
28315,3441104823_33cdae5a56,a crowd of people are at the top of steps in front of a white building .
28316,3441104823_33cdae5a56,a crowd of people dressed for warm weather stand in line in front of a building waiting for something .
28317,3441104823_33cdae5a56,a group of people standing outside of a building .
28318,3441104823_33cdae5a56,a large group of people have formed a line outside .
28319,3441104823_33cdae5a56,a wide line of people .
28320,3441145615_b4fcd9eea0,a group of cyclers race around a track .
28321,3441145615_b4fcd9eea0,a group of people in colored outfits ride bikes around a track .
28322,3441145615_b4fcd9eea0,bicyclists stay in a line as each wear different color suits .
28323,3441145615_b4fcd9eea0,multiple bicyclists wearing different colored shirts and helmets riding around a track .
28324,3441145615_b4fcd9eea0,ten cyclists in different colors are racing around a bend in the track .
28325,3441399292_60c83bd5db,a brown dog is doing amazing stunts in the dog show .
28326,3441399292_60c83bd5db,a brown dog leaps over a red ramp at an agility park .
28327,3441399292_60c83bd5db,a golden haired dog is running over a red ramp with onlookers nearby .
28328,3441399292_60c83bd5db,dog climbing up and over and red wooden ramp .
28329,3441399292_60c83bd5db,the brown dog jumped the red obstacle .
28330,3441511444_b031585b45,a man in uniform presents paperwork to another for his signature .
28331,3441511444_b031585b45,a man wearing a tan coat signs papers for another man wearing a blue coat .
28332,3441511444_b031585b45,"two men are holding papers , while one of them writes something ."
28333,3441511444_b031585b45,two men getting a document signed
28334,3441511444_b031585b45,two men with heads down signing a paper .
28335,3441531010_8eebbb507e,a big dog running through the water
28336,3441531010_8eebbb507e,a brown and white dog runs through the water with trees and branches around .
28337,3441531010_8eebbb507e,a dog runs through shallow water .
28338,3441531010_8eebbb507e,a tan and white dog runs through water .
28339,3441531010_8eebbb507e,there is a beige and white dog running through water .
28340,3441701164_6dbbdf1bce,a dirt bike rider holds up his finger .
28341,3441701164_6dbbdf1bce,a man wearing a sponsor covered motorcycling suit sits on a motorbike raising his hand .
28342,3441701164_6dbbdf1bce,a motorcycle racer is gesturing at somebody .
28343,3441701164_6dbbdf1bce,a race car driver stands up with his hand pointing in the air .
28344,3441701164_6dbbdf1bce,the person in the blue jacket has a colorful helmet on .
28345,3442138291_3e75f4bdb8,a boy runs down a concrete hill .
28346,3442138291_3e75f4bdb8,a little boy in a black shirt and blue jeans walking down a path .
28347,3442138291_3e75f4bdb8,little boy enjoying a day at the park
28348,3442138291_3e75f4bdb8,"little boy runs downhill at camera , gazebo in background ."
28349,3442138291_3e75f4bdb8,the young child in the black shirt and jeans ran down the path .
28350,3442242092_e579538d82,a couple is walking down the sidewalk .
28351,3442242092_e579538d82,a couple walks down a city street holding hands .
28352,3442242092_e579538d82,the asian girl wearing a pink and black striped top is walking next to the girl in the grey top .
28353,3442242092_e579538d82,"two students walk down a street , holding hands ."
28354,3442242092_e579538d82,two women are walking casually down the street together .
28355,3442272060_f9155194c2,a dog laying on the ground looks up at the dog standing over him .
28356,3442272060_f9155194c2,black dog is submissive on ground to brown dog .
28357,3442272060_f9155194c2,three black dogs .
28358,3442272060_f9155194c2,"two dogs , one lying down , play in a yard ."
28359,3442272060_f9155194c2,two dogs play with one another outside .
28360,3442540072_b22ca2410f,a child going down a green slide .
28361,3442540072_b22ca2410f,a child slides down a green slide .
28362,3442540072_b22ca2410f,camera looks down inside green tube as child slides away .
28363,3442540072_b22ca2410f,child slides down green plastic tubular slide .
28364,3442540072_b22ca2410f,the child is sliding down a green tunnel slide .
28365,3442622076_c3abe955e5,a guy with glasses and a beard in a suit is surrounded by photographers .
28366,3442622076_c3abe955e5,a man in a sports jacket with longish brown hair and glasses is getting the attention of several photographers .
28367,3442622076_c3abe955e5,a man in a suit is surrounded by photographers .
28368,3442622076_c3abe955e5,a man in glasses speaks as men holding cameras look at him .
28369,3442622076_c3abe955e5,the man surrounded by photographers is wearing a gray suit and glasses .
28370,3442844140_15aa45e9b8,two boys are touching the glass of an aquarium with a seal inside .
28371,3442844140_15aa45e9b8,two boys watch a seal in an aquarium .
28372,3442844140_15aa45e9b8,two children reaching out toward a swimming seal .
28373,3442844140_15aa45e9b8,two children touch the glass of a large tank containing a seal .
28374,3442844140_15aa45e9b8,two young boys touching glass where they can see a seal swimming by .
28375,3442978981_53bf1f45f3,two fencers are in a bout in a white gym .
28376,3442978981_53bf1f45f3,two fencers practice together ; one jumps as the other crouches .
28377,3442978981_53bf1f45f3,two people are fencing .
28378,3442978981_53bf1f45f3,two suited fencers pointing their swords at each other .
28379,3442978981_53bf1f45f3,two sword fighters training .
28380,3443030942_f409586258,"a person in a white , black and red coat is skiing down a slope ."
28381,3443030942_f409586258,"a person skis in the snow , snow flies behind ."
28382,3443030942_f409586258,a woman skiing down a snowy hill .
28383,3443030942_f409586258,solitary skier nears base of a downhill slope
28384,3443030942_f409586258,this woman is skiing down a snowy hill .
28385,3443161359_65544fd732,a male hiker is standing on top of a very large rock and is taking pictures .
28386,3443161359_65544fd732,a man on a rocky peak .
28387,3443161359_65544fd732,a man partially silhouetted on top of a large rock .
28388,3443161359_65544fd732,a man with a hat is standing on a high rock with a cloud-covered sky in the background .
28389,3443161359_65544fd732,a person standing a rocky ridge .
28390,3443326696_fe0549c5be,a group of five men in uniform are posing for the camera .
28391,3443326696_fe0549c5be,five men in blue and black uniforms pose for a picture .
28392,3443326696_fe0549c5be,five men in uniform stand together near a building .
28393,3443326696_fe0549c5be,four policemen or security officers are posing for a photo while two of them embrace .
28394,3443326696_fe0549c5be,"of these five men in police or security uniforms , two are hugging ."
28395,3443351431_7b4061df5c,a bee hovering over white flowers .
28396,3443351431_7b4061df5c,a black-blue insect flying over a white flower .
28397,3443351431_7b4061df5c,a black insect approaches a flower .
28398,3443351431_7b4061df5c,a blue insect is flying near the bloom of a flowering plant .
28399,3443351431_7b4061df5c,the bee hovers above the flower .
28400,3443460885_46115463b4,a girl in a floral shirt and jeans stands on a rocky shore looking toward the water
28401,3443460885_46115463b4,a litle girl stands on a rocky shore at looks out at the water .
28402,3443460885_46115463b4,a little girl in jeans is standing by the seashore .
28403,3443460885_46115463b4,a young girl stands on a rocky beach looking at the water .
28404,3443460885_46115463b4,a young girl stands on some rocks staring at the ocean .
28405,3443703471_14845d8850,a dog leaps over a barrier .
28406,3443703471_14845d8850,a dog leaps over a fence .
28407,3443703471_14845d8850,a dog leaps over a wooden fence as another is about to .
28408,3443703471_14845d8850,there are two dogs ; one leaps over the fence and the other tries to .
28409,3443703471_14845d8850,two brown and black dogs are jumping a fence .
28410,3443853670_6c79fcfcb2,a man with his dog sitting against a white building in the grass .
28411,3443853670_6c79fcfcb2,a person siting against a wall with a dog .
28412,3443853670_6c79fcfcb2,a person sits with their back against a white wall with a tan dog .
28413,3443853670_6c79fcfcb2,dog and owner sitting on lawn .
28414,3443853670_6c79fcfcb2,person sitting and leaning back against white house while dog sits in front of him
28415,3444684583_6656e38088,a man is jumping in the air on his skateboard .
28416,3444684583_6656e38088,a man leans sideways on a soap box racer in the middle of a jump .
28417,3444684583_6656e38088,a man on a small 4 wheeled vehicle is flying through the air .
28418,3444684583_6656e38088,"a man performs a trick on his mini-race car , with one leg flying out in the sky ."
28419,3444684583_6656e38088,the boy is in the air with a machine with wheels .
28420,3444974984_963fb441a0,an elderly woman is reading a paper in an office .
28421,3444974984_963fb441a0,an older woman is drinking tea and reading a newspaper .
28422,3444974984_963fb441a0,a woman drinking from a mug and reading the paper .
28423,3444974984_963fb441a0,a woman reads a tabloid while drinking coffee .
28424,3444974984_963fb441a0,a woman read the paper and drinks from a coffee cup in front of an art gallery poster .
28425,3444982197_0ff15cc50b,a man in a purple shirt is looking at a man in a black shirt who is pulling a funny face .
28426,3444982197_0ff15cc50b,a man in a purple shirt looking at a man in a black shirt making a silly face .
28427,3444982197_0ff15cc50b,a man watching another man do a kissing pose
28428,3444982197_0ff15cc50b,"man making kissing face for the camera , while another man looks on ."
28429,3444982197_0ff15cc50b,two men sit together and one looks at the other while he makes a funny face .
28430,3445296377_1e5082b44b,a girl in a pink snowsuit splashes into dirty flood water next to a picnic table .
28431,3445296377_1e5082b44b,a little girl dressed in pink is falling in water while another girl dressed in red watches .
28432,3445296377_1e5082b44b,a young child in a pink snow outfit falling into a puddle .
28433,3445296377_1e5082b44b,two children play in the melting slush .
28434,3445296377_1e5082b44b,two kids are dressed up and playing in the water .
28435,3445428367_25bafffe75,a person is standing on a brick ledge taking a picture of something in the distance .
